Applicant_ID,Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount_Requested,Default
28,30,90000,633,3,9208,No
28,25,51637,561,6,8586,Yes
18,24,74513,560,3,16998,Yes
34,25,87526,577,2,5175,Yes
15,39,90000,697,13,24011,No
34,31,75193,618,3,8974,Yes
40,29,78112,716,10,5000,No
31,36,78533,691,8,11924,No
3,25,68138,607,1,5000,Yes
38,26,59292,582,4,9401,Yes
15,37,89730,734,15,24175,No
42,48,74016,699,10,25931,No
41,31,57301,560,4,5000,Yes
18,39,77790,676,6,16309,No
2,33,90000,670,7,18857,No
13,29,90000,676,16,21877,No
46,34,51446,578,1,5000,Yes
4,47,90000,695,12,12102,No
28,30,72613,594,3,9247,Yes
33,28,81954,625,5,12033,Yes
32,28,73974,632,3,8281,Yes
31,27,77013,638,7,14522,No
13,30,81348,560,5,5000,Yes
21,44,89470,646,12,20794,No
9,27,82423,699,5,8251,No
30,26,61385,566,5,16334,Yes
28,32,90000,698,11,14671,No
35,42,84875,707,15,13806,No
18,42,90000,701,15,16946,No
37,29,72029,560,2,5000,Yes
45,45,75560,636,10,11228,No
14,32,84617,683,12,19567,No
1,44,90000,696,13,21730,No
10,43,90000,712,13,17005,No
7,22,67959,591,5,7759,Yes
39,24,81814,560,6,5000,Yes
38,46,76154,713,5,19445,No
28,23,84862,573,3,10732,Yes
9,45,90000,697,11,16131,No
29,21,90000,560,2,5308,No
3,33,90000,705,9,6960,No
4,24,75740,611,4,9898,Yes
11,39,82431,705,6,6953,No
21,44,90000,709,12,14343,No
7,26,67371,661,4,11880,Yes
23,35,65624,684,15,16056,No
29,46,90000,644,8,14571,No
14,45,90000,581,13,11703,No
13,26,90000,597,7,14519,Yes
15,38,85541,560,7,18834,No
27,26,83114,707,5,15904,No
1,48,90000,689,14,25516,No
11,26,90000,625,9,13419,Yes
36,28,75053,582,2,6279,Yes
12,31,82355,625,5,12421,Yes
45,26,64724,574,2,5000,Yes
18,27,72627,596,3,5000,Yes
36,41,78558,731,16,20117,No
31,24,82079,560,5,6288,Yes
8,42,85772,691,9,14714,No
13,24,57918,589,3,8951,Yes
32,32,90000,715,14,16155,No
19,22,76018,594,5,5000,Yes
37,26,63326,560,2,5000,Yes
19,25,88964,588,4,5000,Yes
28,45,90000,705,15,18832,No
33,39,88454,725,15,14562,No
8,40,90000,673,16,11180,No
2,38,90000,702,7,14617,No
37,38,90000,719,12,21310,No
12,41,85789,655,14,26950,No
4,38,85454,617,6,7934,No
2,40,90000,703,12,18289,No
12,48,85347,682,8,19820,No
39,47,90000,694,16,17137,No
40,22,72339,572,4,5000,Yes
33,28,76702,621,4,8101,Yes
32,34,76210,656,9,12703,No
10,28,75023,582,5,8050,Yes
42,34,90000,608,8,17243,No
26,25,62602,591,4,11749,Yes
26,31,77865,570,3,18500,Yes
34,26,53281,595,5,6380,Yes
26,48,90000,693,16,15344,No
36,26,59816,581,3,5000,Yes
35,22,68644,612,7,5420,Yes
45,25,71854,591,3,5000,Yes
31,41,90000,716,7,14957,No
33,45,90000,703,15,13989,No
1,48,90000,698,5,20910,No
13,28,59524,560,1,8969,Yes
27,45,90000,700,5,17469,No
34,44,90000,699,16,13282,No
25,44,90000,702,11,23013,No
32,39,90000,720,7,20372,No
9,29,86594,697,8,15899,No
24,23,44877,560,4,5509,Yes
29,30,77684,599,10,12841,Yes
26,40,90000,694,5,23652,No
40,24,58529,594,1,5000,Yes
31,46,90000,689,14,21145,No
38,37,90000,715,16,18610,No
30,37,50833,619,6,18101,No
1,23,86613,677,9,11142,No
20,36,90000,707,11,16691,No
19,25,74863,588,2,5000,Yes
32,24,76464,594,6,5000,Yes
38,29,78704,560,1,10499,Yes
28,38,83064,729,16,20925,No
9,43,90000,732,16,21082,No
4,28,64780,560,3,7133,Yes
27,37,90000,616,12,24252,No
12,22,76272,563,3,8111,Yes
27,27,60983,560,3,5946,Yes
36,41,89503,680,9,21093,No
35,40,87068,561,5,5000,No
42,29,75739,576,8,10020,Yes
12,29,86416,665,10,14762,No
14,37,81886,692,12,16790,No
35,26,54387,599,1,5000,Yes
43,26,45249,581,1,5000,Yes
37,22,70059,581,4,15932,No
8,47,90000,714,8,26525,No
23,31,90000,701,14,11032,No
1,47,90000,700,9,22044,No
32,24,77235,594,4,5000,Yes
17,30,51326,664,8,6107,Yes
8,34,80399,589,5,10445,Yes
36,26,66583,597,7,8007,Yes
35,36,86093,709,12,7731,No
38,27,71217,582,5,5000,Yes
4,28,72644,603,5,12782,Yes
29,32,79390,632,7,7045,Yes
38,29,73062,695,11,15262,No
4,23,90000,560,3,6417,Yes
37,30,76148,631,5,11030,No
39,23,61909,598,5,10228,Yes
21,45,90000,713,13,20716,No
17,25,70938,624,3,6233,Yes
24,24,55726,640,4,7107,Yes
42,41,90000,705,7,6247,No
29,41,90000,724,16,21181,No
12,26,75133,560,9,5868,Yes
18,21,61752,598,4,7517,Yes
20,47,71050,688,5,10752,No
37,23,61276,593,5,6345,Yes
24,28,43835,562,2,5000,Yes
27,36,90000,699,14,18784,No
42,30,62157,571,4,6629,Yes
25,43,88053,688,15,13683,No
29,42,90000,671,15,13725,No
5,30,78972,611,1,6282,Yes
38,24,81422,593,5,5000,Yes
35,44,90000,709,9,21918,No
35,47,80559,702,16,11883,No
15,25,61574,586,1,5000,Yes
36,33,90000,705,16,17609,No
33,26,90000,636,5,14689,No
6,34,77416,605,4,9798,No
39,26,48132,578,5,6075,Yes
37,33,54603,602,4,5000,Yes
35,28,61714,588,2,5000,Yes
3,45,90000,719,7,11834,No
14,48,90000,698,16,26640,No
38,33,74037,626,7,5000,Yes
38,29,72356,560,1,5556,Yes
2,42,87535,682,10,24370,No
31,29,72034,572,1,5000,Yes
6,27,52888,581,6,5760,Yes
33,30,90000,691,9,7292,No
35,23,71065,596,3,10090,Yes
5,34,81438,563,16,10928,No
34,32,76472,692,6,13695,No
10,27,90000,610,14,15683,No
33,45,90000,702,11,21377,No
9,24,51414,621,1,8419,Yes
41,27,90000,725,13,20815,No
1,42,90000,706,7,21609,No
34,25,90000,672,13,18204,No
12,33,90000,662,3,5971,No
34,22,64838,566,6,9300,Yes
1,27,72776,608,3,12346,Yes
43,31,53987,581,4,13384,Yes
28,26,54318,616,1,5000,Yes
6,39,90000,705,13,11055,No
35,27,90000,700,16,17610,No
17,23,56837,601,5,12748,Yes
39,45,90000,699,15,19061,No
14,21,40536,561,1,5000,Yes
20,26,44391,566,7,10838,Yes
6,38,90000,677,10,13462,No
1,40,79918,680,5,20500,No
19,23,84780,675,8,8105,No
40,31,62571,570,4,8062,Yes
11,25,73900,703,7,14236,No
12,21,78240,596,4,10802,Yes
25,35,90000,686,7,8357,No
26,44,90000,560,2,20769,No
36,48,90000,699,5,11785,No
9,21,50693,604,4,5967,Yes
3,38,88484,696,9,21776,No
34,44,90000,697,11,13226,No
29,33,90000,713,10,18879,No
27,24,69456,560,3,5000,Yes
21,45,90000,678,14,19604,No
35,24,44085,571,1,6977,Yes
6,40,90000,740,12,15958,No
9,24,68064,560,2,7137,Yes
11,28,69945,630,5,6967,Yes
35,48,90000,687,9,19300,No
29,22,72021,562,5,16453,Yes
30,28,55225,560,6,12313,Yes
33,30,89111,608,3,14267,No
1,47,90000,712,7,26407,No
38,48,90000,697,12,24046,No
1,23,90000,710,6,18752,No
26,38,90000,620,12,14668,No
46,29,71023,586,5,5894,Yes
18,29,90000,602,3,13592,No
12,39,85586,704,14,18582,No
41,27,73944,605,3,7659,Yes
25,36,88473,719,12,16322,No
13,29,72094,584,1,5000,Yes
5,31,89431,715,6,7897,No
31,28,64429,609,2,13608,Yes
31,31,90000,655,14,24252,No
34,28,70272,611,2,8290,Yes
33,32,70214,584,3,6920,Yes
12,38,85470,713,8,25877,No
9,23,41476,589,4,9009,Yes
35,24,62120,575,2,6023,Yes
1,38,86129,615,11,9314,No
38,21,65225,616,4,8224,Yes
43,47,90000,677,7,22101,No
32,26,89695,581,4,5000,Yes
7,41,85701,702,9,15188,No
24,22,55446,578,2,5000,Yes
29,30,78354,595,4,11101,No
7,35,59459,583,6,8833,Yes
28,27,54702,630,3,12106,Yes
10,38,90000,715,16,11573,No
9,37,77936,622,16,22291,No
8,27,46315,560,1,5000,Yes
31,44,90000,600,10,20564,No
29,22,82777,692,13,12301,No
46,21,72117,562,2,6705,Yes
38,24,73659,560,3,5000,Yes
16,21,75179,585,5,16439,Yes
7,48,89063,695,11,18045,No
26,43,81537,699,9,9700,No
21,25,90000,610,5,5828,Yes
13,23,82330,579,3,14530,Yes
1,48,90000,694,16,23587,No
7,48,88530,728,14,19953,No
29,21,51825,560,3,5000,Yes
31,48,90000,711,11,23574,No
34,26,42617,568,5,5000,Yes
6,21,60581,590,9,5000,Yes
1,29,67990,560,3,8934,Yes
6,42,83893,702,6,26171,No
29,29,65168,583,1,5000,Yes
8,34,90000,583,16,15662,No
26,38,74866,618,4,12923,No
33,38,90000,721,16,19262,No
16,30,61001,646,3,7308,Yes
37,25,74552,702,8,11826,No
31,26,66426,560,2,5436,Yes
29,24,55592,573,4,5000,Yes
26,48,90000,698,13,25674,No
24,28,90000,722,11,21756,No
19,40,63437,610,6,5000,Yes
31,24,73152,560,1,5000,Yes
28,26,57799,560,4,7122,Yes
7,35,90000,702,13,13511,No
6,31,90000,614,8,22577,No
11,42,90000,697,8,16455,No
11,41,61052,591,7,17671,No
34,29,64714,569,4,5000,Yes
13,29,83194,602,4,15473,Yes
9,39,90000,634,16,21956,No
5,37,88426,594,2,7147,Yes
21,45,90000,719,7,21532,No
44,33,68214,608,5,7157,Yes
44,32,90000,610,5,5000,Yes
4,45,90000,717,6,14791,No
43,31,57904,608,5,6390,Yes
12,26,65753,623,3,5000,Yes
31,29,90000,718,5,19649,No
6,21,78373,602,3,5000,Yes
37,32,89070,692,6,9049,No
10,29,90000,579,7,8059,Yes
32,47,90000,716,16,21615,No
35,28,69384,563,4,17185,Yes
3,42,89688,683,5,9588,No
33,44,82721,714,13,16423,No
26,30,59688,602,1,8862,Yes
13,24,74604,594,2,8138,Yes
4,47,75089,717,14,23714,No
5,48,90000,702,13,15048,No
34,39,66322,600,6,12927,No
33,21,64567,585,6,6807,Yes
13,43,90000,686,14,20533,No
27,26,62039,638,2,7250,Yes
30,40,90000,698,13,10935,No
1,41,74166,708,14,25074,No
28,39,90000,667,12,17657,No
44,41,90000,691,9,25493,No
31,29,63595,560,1,5000,Yes
11,44,90000,709,13,21018,No
35,28,73495,627,2,10960,Yes
16,26,90000,693,6,16573,No
40,27,58064,590,5,8904,Yes
20,21,77993,560,1,5000,Yes
22,47,90000,692,13,9495,No
25,33,90000,631,12,11754,No
29,40,90000,651,10,24196,No
9,25,70530,560,3,5218,Yes
18,28,85005,716,14,15255,No
35,26,80764,627,1,5000,Yes
12,24,78404,560,1,5000,Yes
14,41,90000,722,12,23722,No
10,40,82393,628,5,13654,No
31,38,90000,687,14,11585,No
38,29,77650,612,10,18139,Yes
1,48,87849,691,1,14381,No
37,27,64772,590,4,9499,Yes
34,42,84913,693,16,15825,No
33,23,67638,588,1,5000,Yes
8,28,87146,612,4,5000,Yes
39,28,64460,572,3,5000,Yes
11,39,90000,713,15,21432,No
25,26,55142,560,1,14068,Yes
1,46,90000,683,16,18844,No
41,29,73607,723,6,14559,No
38,21,67056,627,3,5000,Yes
1,26,90000,694,12,12733,No
3,29,90000,701,12,5885,No
41,24,82769,580,4,5000,Yes
12,42,90000,703,13,13206,No
42,24,62871,588,3,5769,Yes
36,30,90000,715,6,8433,No
19,38,84263,657,6,7617,No
8,48,90000,721,16,12684,No
29,23,78542,600,3,6408,Yes
31,33,82095,607,2,11821,Yes
18,32,56161,611,2,12125,Yes
34,46,90000,694,15,18751,No
14,46,90000,711,10,8363,No
42,28,79868,629,16,14338,No
7,41,89137,714,5,17002,No
37,27,68149,591,1,5000,Yes
10,48,90000,708,16,26306,No
27,45,90000,717,9,26342,No
8,40,86072,603,13,12809,No
13,24,60560,560,3,5444,Yes
38,25,61047,572,1,5000,Yes
6,30,69683,652,7,14449,Yes
28,24,90000,581,4,5000,Yes
26,28,83789,604,2,17584,Yes
40,48,90000,710,15,17202,No
38,23,67051,560,4,5216,Yes
38,27,55868,570,1,5000,Yes
37,28,82321,635,14,16071,No
6,24,63884,591,5,5067,Yes
43,28,62227,647,4,5000,Yes
26,21,55475,623,4,5408,Yes
23,28,72541,588,5,6629,Yes
3,44,90000,696,16,16863,No
1,44,90000,626,13,19941,No
1,29,83555,594,1,8439,Yes
22,46,90000,692,16,24271,No
11,39,90000,722,16,20256,No
43,24,69851,611,6,15142,Yes
42,29,45545,586,4,5000,Yes
3,37,75109,615,5,10132,No
3,31,90000,714,16,12913,No
18,23,72598,560,5,6412,Yes
17,27,82254,586,4,5500,Yes
30,34,89942,688,11,17941,No
27,36,85026,679,7,16761,No
12,27,64207,634,6,14198,Yes
36,37,73340,720,10,13776,No
10,22,75471,560,6,11238,Yes
5,21,82333,604,5,10308,No
26,33,88073,732,2,14968,No
38,21,49954,591,1,5000,Yes
34,21,58528,615,3,5000,Yes
40,27,87505,597,5,15541,Yes
9,48,62626,686,9,12274,No
4,21,57755,575,2,5000,Yes
2,41,90000,673,10,13452,No
33,21,61305,571,1,5000,Yes
35,27,47291,565,7,10262,Yes
45,23,49598,580,4,5000,Yes
3,43,90000,610,7,13993,No
34,37,90000,725,16,18191,No
34,28,78527,596,1,5000,Yes
46,28,58280,578,4,10902,Yes
11,39,89412,691,11,21390,No
35,40,70229,697,8,13478,No
20,28,61257,587,1,5279,Yes
30,28,70074,603,2,5000,Yes
9,33,90000,687,1,7225,No
19,24,71793,602,7,9380,Yes
27,33,90000,690,10,14276,No
33,27,60960,581,1,5000,Yes
26,40,90000,685,9,21894,No
1,29,80420,630,8,8565,Yes
45,25,46643,570,1,5000,Yes
33,26,75974,592,1,19961,Yes
7,44,90000,686,15,12343,No
34,23,44907,603,3,7628,Yes
37,48,80215,696,10,18192,No
38,28,66606,571,5,5000,Yes
2,48,90000,708,2,18750,No
10,28,67498,574,8,14428,Yes
28,26,76408,639,5,5000,Yes
37,40,90000,700,11,13282,No
7,48,90000,703,13,22142,No
8,30,90000,671,5,13416,No
42,28,90000,703,16,11817,No
15,48,82150,711,16,23633,No
33,33,90000,625,15,13312,No
30,41,90000,643,14,18776,No
14,22,90000,560,4,8383,Yes
25,23,54355,587,9,8165,Yes
46,22,51492,577,2,7005,Yes
25,21,42061,572,4,8086,Yes
34,28,80800,590,11,9824,No
16,35,75038,697,6,20927,No
24,26,52409,574,4,15634,Yes
22,45,90000,707,16,21440,No
12,24,63848,580,3,10046,Yes
32,34,87131,716,9,22431,No
39,21,51496,560,3,5000,Yes
25,31,64657,604,6,5484,Yes
13,21,66735,587,4,5000,Yes
36,47,90000,696,16,8308,No
2,42,90000,704,9,13296,No
28,46,87704,688,13,14323,No
34,39,65420,634,12,16503,No
21,45,67565,655,5,22064,No
6,40,90000,709,16,20227,No
15,24,66718,599,1,6079,Yes
21,29,78194,560,1,5887,Yes
40,36,71306,689,14,14366,No
35,23,62935,572,3,6053,Yes
10,22,72827,599,3,5000,Yes
35,30,77995,560,6,10181,Yes
16,25,66812,592,1,13786,Yes
35,38,80038,597,1,5000,Yes
1,43,90000,683,13,12578,No
4,28,63229,573,6,9308,Yes
9,24,69872,563,3,5000,Yes
8,27,90000,573,2,5000,Yes
12,31,82494,581,2,7999,Yes
15,28,66781,588,5,8232,Yes
15,33,79094,696,16,20792,No
36,29,79457,619,2,10082,Yes
20,22,68368,560,1,11552,Yes
17,23,70815,587,3,7643,Yes
16,25,41798,560,1,5000,Yes
31,40,72160,680,13,14822,No
17,22,42055,568,1,6738,Yes
31,24,59572,610,4,5000,Yes
27,24,58511,599,2,6583,Yes
32,26,55583,625,5,11537,Yes
31,22,52644,581,5,7761,Yes
32,29,69110,569,5,13364,Yes
27,23,67099,608,6,12583,Yes
37,21,39300,560,2,5000,Yes
10,24,68146,589,4,6138,Yes
30,48,80944,740,15,12499,No
32,24,56558,619,3,8638,Yes
29,46,90000,716,15,17217,No
29,33,90000,695,10,18008,No
22,26,79751,705,7,17715,No
4,26,56251,572,4,7446,Yes
9,29,90000,704,12,14757,No
12,26,64420,584,7,9183,Yes
9,27,81630,581,4,5000,Yes
39,22,50293,628,5,14586,Yes
5,37,85657,613,4,12049,No
16,36,79281,682,13,20046,No
31,42,90000,700,7,23855,No
29,43,90000,706,14,10924,No
27,31,85485,703,2,13561,No
13,21,66288,565,3,5730,Yes
2,33,90000,697,12,10216,No
26,33,90000,687,10,20263,No
25,41,90000,676,16,15120,No
11,44,76843,587,13,19978,No
10,31,83509,571,2,10336,Yes
18,30,83611,682,10,18578,No
26,44,80978,680,15,14676,No
34,42,90000,689,15,25672,No
27,34,90000,601,2,10375,Yes
39,26,60368,577,1,5676,Yes
8,27,90000,702,13,17025,No
13,40,90000,693,16,22203,No
20,28,79826,594,2,7672,Yes
32,44,90000,703,10,18071,No
11,34,68197,607,3,9118,Yes
33,42,90000,592,5,8948,No
14,25,54272,571,5,5285,Yes
32,45,90000,694,14,15740,No
13,40,90000,722,9,24275,No
36,39,83253,700,16,17928,No
46,26,67912,568,3,8904,Yes
24,37,84293,598,3,12602,No
40,32,58042,580,4,5000,Yes
42,27,90000,708,16,17560,No
46,25,41913,560,3,7792,Yes
26,43,83845,716,14,13062,No
38,25,59173,613,7,7253,Yes
36,27,87126,609,5,5000,Yes
16,29,69727,641,4,8889,Yes
6,46,90000,698,8,21042,No
29,26,81456,564,2,9500,Yes
22,23,74669,578,4,5000,Yes
34,33,74880,600,5,11966,No
31,46,89899,714,12,12480,No
36,22,45934,560,1,5000,Yes
41,25,61051,594,3,8471,Yes
2,34,90000,701,16,12720,No
32,39,90000,725,15,10903,No
13,30,90000,647,15,20194,No
14,25,76146,587,14,23254,No
6,35,90000,710,7,9179,No
32,28,88236,623,9,10811,No
31,44,90000,705,14,25759,No
32,27,57366,583,4,5000,Yes
6,25,64182,564,5,8048,Yes
18,23,53405,560,3,5000,Yes
28,30,88612,712,12,13787,No
18,36,90000,695,9,18620,No
5,44,90000,570,7,9709,No
17,28,61989,630,11,7858,Yes
4,26,70605,563,1,5000,Yes
24,42,75282,716,11,16697,No
12,21,51019,595,2,5000,Yes
22,40,90000,712,12,22133,No
6,23,70799,586,3,5000,Yes
3,29,71541,610,1,5000,Yes
31,24,45342,591,4,5000,Yes
43,21,48104,602,1,5000,Yes
34,29,82605,629,5,8285,No
13,41,72055,711,6,14645,No
17,26,64546,596,5,5000,Yes
38,41,90000,703,16,21886,No
34,33,73318,584,7,21869,No
13,48,87326,726,15,18162,No
11,27,76514,560,1,5000,Yes
7,40,90000,690,11,10546,No
5,43,90000,702,9,23281,No
32,33,79451,565,5,5000,Yes
29,48,90000,696,9,18505,No
23,44,90000,685,10,17899,No
22,37,90000,689,11,19728,No
31,28,90000,725,15,13114,No
14,34,90000,579,12,19200,No
25,28,81436,704,14,15263,No
38,24,69383,587,1,5000,Yes
37,31,68860,649,4,8772,Yes
29,47,90000,625,12,14914,No
6,29,68241,608,5,5780,Yes
3,41,90000,710,10,14066,No
11,25,43981,561,2,8149,Yes
12,42,90000,713,11,14833,No
16,43,90000,677,14,22074,No
27,48,80540,707,6,8267,No
19,40,82053,683,15,22085,No
29,22,77918,560,2,7360,Yes
12,33,90000,607,14,16581,No
46,33,69977,560,3,8658,Yes
20,27,41678,578,4,21199,Yes
21,29,90000,590,3,9941,Yes
31,26,86126,569,1,5000,Yes
33,28,83605,585,3,13572,Yes
29,38,90000,691,16,9580,No
18,29,82174,560,4,10538,Yes
28,41,85438,703,9,9037,No
35,28,45249,593,3,5000,Yes
13,41,90000,675,7,18760,No
13,28,79587,566,2,6904,Yes
20,26,47416,579,2,6059,Yes
6,28,78418,597,10,9510,Yes
8,39,86829,695,12,12931,No
7,21,64728,560,4,5000,Yes
35,48,80639,718,12,21884,No
37,22,72376,560,5,5000,Yes
42,33,78925,600,5,5000,Yes
15,25,64585,600,4,8449,Yes
46,22,74513,560,2,5000,Yes
31,41,90000,669,3,16373,No
39,31,67332,620,5,12492,Yes
4,22,73822,581,6,7253,Yes
25,32,74923,651,1,5000,Yes
36,23,51188,637,1,5000,Yes
8,29,63735,603,4,8032,Yes
14,22,76501,629,5,7895,Yes
1,30,77300,685,3,12587,No
36,39,90000,707,7,12843,No
10,38,85103,682,9,18899,No
18,25,85327,613,3,15710,Yes
3,40,82940,690,13,13387,No
39,24,90000,592,8,15785,No
39,26,84468,680,9,21598,No
27,29,64732,572,6,6608,Yes
13,28,74031,570,2,5000,Yes
30,40,89959,699,13,13961,No
1,37,90000,705,6,10634,No
33,22,67704,560,4,5000,Yes
37,30,90000,638,16,17244,No
20,30,78062,689,9,13052,No
19,21,50140,570,2,6727,Yes
36,21,39312,560,3,5000,Yes
1,46,90000,697,8,17002,No
23,44,90000,664,15,24734,No
1,30,88716,674,7,20458,No
40,39,90000,691,9,20991,No
1,29,90000,698,7,8732,No
15,26,45219,583,2,5000,Yes
37,29,90000,600,1,5000,Yes
5,37,86398,587,9,11601,No
41,44,90000,666,16,21857,No
21,24,47886,583,6,5000,Yes
29,29,54791,601,11,11497,No
40,35,90000,720,7,24528,No
11,22,60812,593,1,5000,Yes
36,27,75337,591,5,15915,Yes
21,40,90000,702,15,23030,No
7,43,86567,695,14,21348,No
26,32,90000,717,6,9262,No
27,34,65739,689,8,16032,No
16,22,69134,628,5,9009,Yes
36,26,64774,568,1,6025,Yes
35,30,63154,568,3,5000,Yes
23,43,90000,706,5,15249,No
30,42,90000,689,15,21874,No
16,26,60584,563,5,8208,Yes
4,27,84451,566,3,5766,Yes
29,21,70891,624,1,5898,Yes
9,34,90000,710,12,20201,No
37,28,62041,613,7,15482,Yes
41,25,78242,586,2,5170,Yes
35,44,89676,704,14,15305,No
29,43,90000,576,11,9066,No
9,24,45198,565,2,5464,Yes
35,29,81756,609,15,15974,No
34,27,56623,613,5,16694,Yes
11,37,90000,698,16,14315,No
1,48,90000,704,12,13218,No
7,31,85985,707,12,15413,No
37,31,90000,684,11,7364,No
6,34,90000,638,6,17714,No
39,23,90000,688,7,15543,No
15,42,90000,708,12,13038,No
1,35,90000,694,12,24895,No
1,32,64200,572,4,7382,Yes
31,35,90000,609,9,7052,No
12,31,59871,562,2,7803,Yes
39,42,73633,714,9,15296,No
28,21,90000,709,10,18543,No
27,21,63254,576,3,5000,Yes
38,28,85941,588,6,10861,Yes
35,44,90000,691,14,13598,No
34,39,90000,646,7,11762,No
2,25,64690,600,5,7502,Yes
4,27,73651,578,6,10967,Yes
1,43,90000,707,12,24091,No
37,26,72661,631,6,11869,No
33,41,90000,702,16,21464,No
15,21,53599,560,1,5000,Yes
30,33,80561,646,3,14051,No
11,35,90000,716,7,7250,No
36,35,69460,687,6,14735,No
14,27,34209,601,5,12688,Yes
40,30,85791,728,4,17155,No
10,28,90000,660,9,7293,No
37,29,81843,571,1,6645,Yes
36,26,83704,581,1,5000,Yes
29,26,56967,593,1,7205,Yes
8,26,68742,574,2,10779,Yes
16,31,90000,697,13,17521,No
21,37,90000,713,11,18727,No
24,39,86169,718,6,17269,No
33,43,85810,690,13,8973,No
5,26,73460,560,3,9583,Yes
19,27,62393,596,1,11533,Yes
33,21,79168,575,5,7863,Yes
37,47,90000,697,16,29000,No
1,28,90000,692,15,20934,No
26,24,28000,560,5,8258,Yes
9,30,77908,610,13,12809,No
35,37,90000,596,1,8563,No
31,26,65018,607,3,12499,Yes
30,36,90000,711,9,24962,No
6,32,70291,591,4,6741,Yes
35,40,90000,709,14,16020,No
11,45,85316,704,7,16472,No
21,47,82559,604,12,14830,No
39,32,63657,573,6,6258,Yes
23,39,56617,707,13,17857,No
10,30,87843,600,3,5691,Yes
12,27,56807,615,2,16883,Yes
24,34,88315,671,15,16166,No
37,24,68776,631,6,5000,Yes
38,21,39622,597,3,8877,Yes
37,37,84300,669,9,23666,No
44,33,50187,560,5,6778,Yes
2,44,90000,700,16,21196,No
27,45,86657,630,10,21207,No
32,30,58133,575,4,22988,Yes
30,22,62501,583,2,9927,Yes
33,36,90000,621,8,11063,No
15,28,85089,615,6,11807,No
35,35,59265,590,1,6999,Yes
39,24,44025,571,1,5000,Yes
6,39,90000,704,11,19604,No
21,21,57333,600,1,10400,Yes
9,23,64835,587,3,5000,Yes
33,39,90000,710,14,13887,No
23,42,90000,593,11,21164,No
20,42,72336,572,3,12885,No
46,22,66411,614,3,7064,Yes
30,26,53356,560,2,5000,Yes
37,29,62611,591,1,9733,Yes
17,47,90000,707,15,23591,No
31,48,90000,681,12,12751,No
44,32,90000,604,8,10653,No
8,24,67272,573,1,5000,Yes
46,25,62311,560,4,6317,Yes
21,38,90000,698,8,16665,No
25,27,81150,616,1,5000,Yes
13,38,90000,713,10,17371,No
21,45,85249,691,5,10452,No
22,23,75660,625,7,14698,Yes
29,42,90000,707,10,8886,No
34,24,83996,642,4,7071,Yes
40,32,80042,590,4,12044,Yes
25,25,52799,603,4,12027,Yes
35,22,46274,572,1,5000,Yes
10,25,63609,613,5,5931,Yes
31,27,49108,560,3,5000,Yes
31,45,90000,644,4,16303,No
27,25,63167,617,4,6095,Yes
19,34,67334,734,5,10953,No
29,42,90000,686,15,11294,No
18,21,58103,563,2,6171,Yes
31,39,90000,712,13,15559,No
8,30,90000,596,13,22657,No
36,26,46389,568,4,5000,Yes
13,39,74734,701,11,17421,No
15,36,49616,593,3,6632,Yes
31,48,83958,687,12,21653,No
40,22,77971,628,4,5964,Yes
15,21,70578,567,4,9733,Yes
20,31,68494,581,5,11566,Yes
14,29,45338,588,3,15194,Yes
7,48,90000,690,12,22623,No
12,26,65679,583,1,6708,Yes
12,47,90000,701,15,15656,No
40,28,66602,592,4,7687,Yes
30,25,88240,573,4,9504,Yes
34,28,57005,570,1,5000,Yes
28,30,90000,686,14,16187,No
33,33,88107,703,15,25328,No
4,42,90000,701,11,19007,No
8,44,87501,715,5,17888,No
16,42,80188,682,15,21138,No
37,23,61904,570,3,7707,Yes
40,35,81414,696,13,17288,No
26,48,90000,694,3,19534,No
34,27,89483,732,11,19087,No
31,30,90000,702,6,7030,No
28,23,67919,589,4,5000,Yes
46,33,86952,580,5,16005,Yes
30,28,47451,560,5,5000,Yes
38,27,85235,624,7,13233,Yes
17,44,90000,710,13,15285,No
45,32,73868,608,2,5648,Yes
7,40,90000,702,7,15096,No
36,40,83113,670,11,15713,No
16,47,90000,694,11,14419,No
32,31,90000,699,13,13808,No
31,39,83162,682,10,16190,No
37,47,90000,674,9,11133,No
29,48,90000,711,13,18387,No
24,26,63574,560,1,5000,Yes
25,39,90000,698,16,14696,No
41,35,90000,692,11,10292,No
34,27,76485,591,4,5000,Yes
13,45,87328,690,14,18041,No
33,41,90000,681,6,9407,No
18,38,90000,611,6,18986,No
1,42,81763,709,7,15858,No
22,24,62218,609,2,7974,Yes
19,31,90000,701,16,24617,No
13,29,69870,589,2,6704,Yes
38,47,90000,698,15,25514,No
30,44,90000,694,12,12008,No
29,26,70636,579,1,5000,Yes
38,45,76158,609,3,6858,Yes
38,30,72690,573,6,8945,Yes
34,21,63025,604,2,5000,Yes
27,21,39607,560,6,5000,Yes
38,33,90000,694,5,14723,No
36,30,90000,692,2,12006,No
32,44,83014,696,13,18534,No
27,30,89278,695,10,12052,No
33,31,88551,703,13,9785,No
7,29,86025,716,10,12830,No
30,28,83342,560,2,7922,Yes
35,29,72417,677,13,10663,No
24,29,88792,596,15,23502,No
29,30,90000,571,8,15235,Yes
23,43,90000,689,13,19533,No
36,24,64555,636,5,11988,Yes
1,48,90000,705,13,13480,No
31,28,76556,625,6,10709,Yes
4,48,90000,702,16,27199,No
31,42,82616,688,7,17662,No
